Date,Ticker,Close,High,Low,Open,Volume
2017-03-13,GC=F,1202.4000244140625,1210.0,1202.300048828125,1206.199951171875,35
2017-03-14,GC=F,1201.9000244140625,1205.9000244140625,1196.800048828125,1203.0999755859375,22
2017-03-15,GC=F,1200.0999755859375,1221.199951171875,1197.699951171875,1198.199951171875,36
2017-03-16,GC=F,1226.5,1231.4000244140625,1222.199951171875,1222.199951171875,47
2017-03-17,GC=F,1229.800048828125,1230.9000244140625,1227.0999755859375,1227.0999755859375,26
2017-03-20,GC=F,1233.5999755859375,1234.4000244140625,1229.300048828125,1229.300048828125,23
2017-03-21,GC=F,1246.0999755859375,1246.0999755859375,1226.4000244140625,1226.4000244140625,11
2017-03-22,GC=F,1249.300048828125,1249.5,1247.699951171875,1247.9000244140625,3
2017-03-23,GC=F,1246.9000244140625,1247.5,1244.800048828125,1246.4000244140625,16
2017-03-24,GC=F,1248.199951171875,1248.300048828125,1247.5999755859375,1248.0,3
2017-03-27,GC=F,1255.4000244140625,1257.699951171875,1253.800048828125,1255.800048828125,72
2017-03-28,GC=F,1255.300048828125,1255.9000244140625,1255.300048828125,1255.9000244140625,19
2017-03-29,GC=F,1253.4000244140625,1253.4000244140625,1252.0999755859375,1252.199951171875,190678
2017-03-30,GC=F,1245.0,1253.5999755859375,1241.0999755859375,1253.0999755859375,51328
2017-03-31,GC=F,1247.300048828125,1248.800048828125,1238.699951171875,1242.0999755859375,8223
2017-04-03,GC=F,1250.800048828125,1252.4000244140625,1243.5999755859375,1247.5,1160
2017-04-04,GC=F,1255.0,1260.300048828125,1253.0,1253.0999755859375,724
2017-04-05,GC=F,1245.4000244140625,1255.4000244140625,1243.0,1255.4000244140625,907
2017-04-06,GC=F,1250.300048828125,1257.5,1249.0,1256.0999755859375,169
2017-04-07,GC=F,1254.300048828125,1269.0999755859375,1249.5,1249.5,445
2017-04-10,GC=F,1251.0999755859375,1255.199951171875,1246.800048828125,1252.699951171875,182
2017-04-11,GC=F,1271.199951171875,1273.5,1254.5,1254.5,401
2017-04-12,GC=F,1275.300048828125,1285.0999755859375,1272.0,1275.0,492
2017-04-13,GC=F,1285.9000244140625,1287.5999755859375,1282.0,1285.300048828125,915
2017-04-17,GC=F,1289.4000244140625,1294.800048828125,1284.300048828125,1291.800048828125,73
2017-04-18,GC=F,1291.699951171875,1291.699951171875,1278.5999755859375,1283.9000244140625,394
2017-04-19,GC=F,1281.4000244140625,1288.0,1274.0,1288.0,194
2017-04-20,GC=F,1281.9000244140625,1281.9000244140625,1276.199951171875,1279.699951171875,127
2017-04-21,GC=F,1287.4000244140625,1287.4000244140625,1279.199951171875,1279.800048828125,474
2017-04-24,GC=F,1275.800048828125,1276.4000244140625,1265.0,1275.0,605
2017-04-25,GC=F,1265.5999755859375,1276.9000244140625,1262.0999755859375,1275.5999755859375,356
2017-04-26,GC=F,1262.0999755859375,1266.0,1262.0999755859375,1266.0,1156
2017-04-27,GC=F,1263.699951171875,1267.199951171875,1262.199951171875,1266.699951171875,206
2017-04-28,GC=F,1266.0999755859375,1267.199951171875,1264.699951171875,1265.9000244140625,85
2017-05-01,GC=F,1253.300048828125,1269.300048828125,1253.300048828125,1268.699951171875,34
2017-05-02,GC=F,1255.0999755859375,1256.199951171875,1251.199951171875,1256.199951171875,90
2017-05-03,GC=F,1246.4000244140625,1255.800048828125,1238.699951171875,1255.0999755859375,195
2017-05-04,GC=F,1226.5,1239.800048828125,1224.199951171875,1239.800048828125,72
2017-05-05,GC=F,1224.800048828125,1233.699951171875,1224.800048828125,1227.0,16
2017-05-08,GC=F,1225.300048828125,1234.0,1224.0,1224.0,43
2017-05-09,GC=F,1214.300048828125,1226.199951171875,1214.0,1226.0999755859375,55
2017-05-10,GC=F,1217.300048828125,1220.199951171875,1217.300048828125,1219.800048828125,23
2017-05-11,GC=F,1222.699951171875,1222.699951171875,1218.300048828125,1218.5,13
2017-05-12,GC=F,1226.199951171875,1229.5,1226.0999755859375,1228.0,29
2017-05-15,GC=F,1228.5999755859375,1232.699951171875,1227.5,1227.5,13
2017-05-16,GC=F,1235.0,1237.300048828125,1230.4000244140625,1230.4000244140625,20
2017-05-17,GC=F,1257.5,1259.199951171875,1240.699951171875,1241.0,26
2017-05-18,GC=F,1251.699951171875,1260.0,1245.800048828125,1254.800048828125,43
2017-05-19,GC=F,1252.699951171875,1252.699951171875,1252.699951171875,1252.699951171875,14
2017-05-22,GC=F,1260.699951171875,1260.699951171875,1251.699951171875,1251.699951171875,14
2017-05-23,GC=F,1254.800048828125,1261.5999755859375,1250.5999755859375,1261.5,20
2017-05-24,GC=F,1252.4000244140625,1257.800048828125,1249.699951171875,1251.9000244140625,14
2017-05-25,GC=F,1255.800048828125,1258.300048828125,1255.800048828125,1257.0999755859375,11
2017-05-26,GC=F,1267.5999755859375,1267.5999755859375,1267.5999755859375,1267.5999755859375,271457
2017-05-30,GC=F,1262.0999755859375,1270.0,1258.4000244140625,1267.4000244140625,129819
2017-05-31,GC=F,1272.0,1273.199951171875,1258.5,1262.4000244140625,2712
2017-06-01,GC=F,1267.0,1269.199951171875,1260.800048828125,1268.0,825
2017-06-02,GC=F,1276.800048828125,1279.0,1259.0,1265.199951171875,1732
2017-06-05,GC=F,1279.300048828125,1282.0,1277.0,1279.199951171875,433
2017-06-06,GC=F,1294.4000244140625,1295.199951171875,1279.4000244140625,1279.4000244140625,942
2017-06-07,GC=F,1290.0999755859375,1293.0999755859375,1284.300048828125,1291.5999755859375,641
2017-06-08,GC=F,1276.300048828125,1287.5999755859375,1268.0999755859375,1285.4000244140625,319
2017-06-09,GC=F,1268.5,1277.9000244140625,1264.5999755859375,1277.9000244140625,467
2017-06-12,GC=F,1266.0999755859375,1269.300048828125,1263.199951171875,1266.4000244140625,255
2017-06-13,GC=F,1265.800048828125,1266.9000244140625,1259.699951171875,1264.0999755859375,150
2017-06-14,GC=F,1272.800048828125,1278.0,1256.800048828125,1269.4000244140625,336
2017-06-15,GC=F,1252.199951171875,1264.199951171875,1250.300048828125,1263.199951171875,743
2017-06-16,GC=F,1254.0,1255.300048828125,1251.300048828125,1252.800048828125,34
2017-06-19,GC=F,1244.199951171875,1252.199951171875,1241.9000244140625,1252.0999755859375,108
2017-06-20,GC=F,1241.0,1245.5,1240.5,1242.199951171875,75
2017-06-21,GC=F,1243.4000244140625,1245.0,1240.0,1244.0999755859375,205
2017-06-22,GC=F,1247.5999755859375,1252.699951171875,1246.300048828125,1251.0,156
2017-06-23,GC=F,1256.199951171875,1273.5999755859375,1249.800048828125,1250.0,269
2017-06-26,GC=F,1246.300048828125,1260.199951171875,1241.5999755859375,1260.199951171875,194
2017-06-27,GC=F,1246.4000244140625,1251.800048828125,1245.9000244140625,1251.5999755859375,111
2017-06-28,GC=F,1248.0,1248.5,1248.0,1248.5,370
2017-06-29,GC=F,1244.199951171875,1250.699951171875,1238.0999755859375,1248.199951171875,540
2017-06-30,GC=F,1240.699951171875,1243.699951171875,1239.0999755859375,1243.699951171875,43
2017-07-03,GC=F,1217.9000244140625,1236.0,1217.9000244140625,1236.0,33
2017-07-05,GC=F,1220.4000244140625,1225.0,1217.0999755859375,1222.5,40
2017-07-06,GC=F,1222.199951171875,1225.0999755859375,1222.199951171875,1225.0999755859375,5
2017-07-07,GC=F,1208.5999755859375,1220.4000244140625,1208.5999755859375,1219.0999755859375,116
2017-07-10,GC=F,1212.0999755859375,1212.0999755859375,1209.5999755859375,1211.4000244140625,28
2017-07-11,GC=F,1213.5999755859375,1214.9000244140625,1208.699951171875,1208.699951171875,12
2017-07-12,GC=F,1218.0999755859375,1219.4000244140625,1217.9000244140625,1218.300048828125,7
2017-07-13,GC=F,1216.300048828125,1221.4000244140625,1216.300048828125,1221.4000244140625,7
2017-07-14,GC=F,1226.5999755859375,1227.5,1214.800048828125,1214.9000244140625,23
2017-07-17,GC=F,1232.800048828125,1233.4000244140625,1229.9000244140625,1229.9000244140625,7
2017-07-18,GC=F,1241.0999755859375,1241.199951171875,1236.199951171875,1236.199951171875,29
2017-07-19,GC=F,1241.199951171875,1241.199951171875,1240.0999755859375,1240.4000244140625,3
2017-07-20,GC=F,1244.800048828125,1244.800048828125,1236.5999755859375,1236.5999755859375,5
2017-07-21,GC=F,1254.300048828125,1254.300048828125,1250.5,1250.699951171875,16
2017-07-24,GC=F,1253.9000244140625,1256.0,1253.9000244140625,1256.0,8
2017-07-25,GC=F,1251.699951171875,1253.5999755859375,1249.199951171875,1252.699951171875,18
2017-07-26,GC=F,1249.0,1249.0,1244.800048828125,1244.800048828125,7
2017-07-27,GC=F,1259.5999755859375,1259.5999755859375,1259.5999755859375,1259.5999755859375,220309
2017-07-28,GC=F,1268.4000244140625,1270.0,1256.9000244140625,1258.4000244140625,64180
2017-07-31,GC=F,1266.5999755859375,1270.800048828125,1265.800048828125,1268.9000244140625,7780
2017-08-01,GC=F,1272.5999755859375,1273.300048828125,1262.0,1268.4000244140625,1061
2017-08-02,GC=F,1271.800048828125,1272.0999755859375,1262.9000244140625,1268.5,393
2017-08-03,GC=F,1267.800048828125,1269.800048828125,1256.5999755859375,1265.9000244140625,878
2017-08-04,GC=F,1258.300048828125,1269.5999755859375,1253.9000244140625,1269.0,521
2017-08-07,GC=F,1258.199951171875,1259.0999755859375,1255.300048828125,1258.699951171875,260
2017-08-08,GC=F,1256.4000244140625,1264.0999755859375,1251.4000244140625,1256.9000244140625,555
2017-08-09,GC=F,1273.0,1277.800048828125,1260.199951171875,1260.199951171875,574
2017-08-10,GC=F,1283.699951171875,1287.4000244140625,1274.9000244140625,1276.5999755859375,608
2017-08-11,GC=F,1287.699951171875,1291.0999755859375,1282.0,1286.300048828125,139
2017-08-14,GC=F,1284.199951171875,1288.4000244140625,1278.800048828125,1288.4000244140625,338
2017-08-15,GC=F,1273.699951171875,1280.5,1267.4000244140625,1280.5,188
2017-08-16,GC=F,1276.9000244140625,1282.5999755859375,1269.4000244140625,1271.300048828125,110
2017-08-17,GC=F,1286.4000244140625,1288.5,1283.199951171875,1283.800048828125,43
2017-08-18,GC=F,1285.699951171875,1300.699951171875,1284.300048828125,1288.5999755859375,358
2017-08-21,GC=F,1290.800048828125,1290.800048828125,1284.699951171875,1285.199951171875,18
2017-08-22,GC=F,1285.0999755859375,1288.4000244140625,1283.199951171875,1287.199951171875,100
2017-08-23,GC=F,1288.9000244140625,1289.4000244140625,1286.9000244140625,1289.4000244140625,250
2017-08-24,GC=F,1286.5,1288.699951171875,1284.0,1288.699951171875,550
2017-08-25,GC=F,1292.5,1292.699951171875,1280.300048828125,1285.4000244140625,280
2017-08-28,GC=F,1309.699951171875,1311.300048828125,1293.5,1293.5,145
2017-08-29,GC=F,1313.0999755859375,1323.800048828125,1313.0999755859375,1318.800048828125,1178
2017-08-30,GC=F,1308.0999755859375,1312.5,1304.9000244140625,1308.199951171875,1178
2017-08-31,GC=F,1316.199951171875,1322.300048828125,1301.699951171875,1306.5999755859375,373
2017-09-01,GC=F,1324.5,1327.699951171875,1316.9000244140625,1320.199951171875,313
2017-09-05,GC=F,1339.199951171875,1339.199951171875,1328.5999755859375,1335.199951171875,39
2017-09-06,GC=F,1333.9000244140625,1340.300048828125,1332.5999755859375,1340.0,20
2017-09-07,GC=F,1345.0999755859375,1349.0,1336.4000244140625,1336.4000244140625,26
2017-09-08,GC=F,1346.0,1355.800048828125,1345.5999755859375,1351.0,37
2017-09-11,GC=F,1331.0,1331.0,1327.300048828125,1331.0,9
2017-09-12,GC=F,1328.0,1328.0,1325.199951171875,1327.0,15
2017-09-13,GC=F,1323.4000244140625,1323.4000244140625,1323.4000244140625,1323.4000244140625,16
2017-09-14,GC=F,1324.699951171875,1329.300048828125,1319.5999755859375,1319.5999755859375,316
2017-09-15,GC=F,1320.4000244140625,1321.199951171875,1319.800048828125,1320.5999755859375,15
2017-09-18,GC=F,1306.300048828125,1310.4000244140625,1306.0,1309.800048828125,129
2017-09-19,GC=F,1306.199951171875,1310.300048828125,1305.0999755859375,1307.9000244140625,20
2017-09-20,GC=F,1312.0,1312.0,1298.699951171875,1312.0,12
2017-09-21,GC=F,1290.5999755859375,1304.0999755859375,1290.300048828125,1299.0999755859375,336
2017-09-22,GC=F,1293.300048828125,1295.699951171875,1293.300048828125,1295.0,209
2017-09-25,GC=F,1306.800048828125,1309.199951171875,1291.0,1293.0999755859375,51
2017-09-26,GC=F,1297.0,1305.5999755859375,1297.0,1304.5,39
2017-09-27,GC=F,1283.4000244140625,1283.4000244140625,1283.4000244140625,1283.4000244140625,19488
2017-09-28,GC=F,1285.5,1288.0,1277.0,1283.0999755859375,5226
2017-09-29,GC=F,1281.5,1289.4000244140625,1281.5,1284.199951171875,492
2017-10-02,GC=F,1272.699951171875,1276.0999755859375,1270.4000244140625,1275.0,136
2017-10-03,GC=F,1271.5,1273.300048828125,1268.5999755859375,1269.699951171875,192
2017-10-04,GC=F,1273.699951171875,1280.800048828125,1270.0,1273.800048828125,218
2017-10-05,GC=F,1269.9000244140625,1277.800048828125,1267.5999755859375,1277.800048828125,36
2017-10-06,GC=F,1271.5999755859375,1272.0,1260.5,1267.5999755859375,46
2017-10-09,GC=F,1281.800048828125,1284.0,1279.0,1280.5999755859375,19
2017-10-10,GC=F,1290.5999755859375,1293.0,1281.699951171875,1282.5999755859375,18
2017-10-11,GC=F,1285.800048828125,1292.0,1284.9000244140625,1287.300048828125,21
2017-10-12,GC=F,1293.300048828125,1294.5,1289.300048828125,1291.5,14
2017-10-13,GC=F,1301.5,1301.699951171875,1291.699951171875,1293.300048828125,74
2017-10-16,GC=F,1299.9000244140625,1303.800048828125,1291.9000244140625,1302.0,173
2017-10-17,GC=F,1283.0,1295.0999755859375,1283.0,1295.0999755859375,571
2017-10-18,GC=F,1279.9000244140625,1279.9000244140625,1279.9000244140625,1279.9000244140625,163
2017-10-19,GC=F,1286.9000244140625,1286.9000244140625,1285.0999755859375,1286.4000244140625,134
2017-10-20,GC=F,1277.4000244140625,1279.5999755859375,1277.4000244140625,1279.5999755859375,304
2017-10-23,GC=F,1277.699951171875,1280.800048828125,1271.5,1274.699951171875,115
2017-10-24,GC=F,1275.0,1275.5,1273.699951171875,1275.5,111
2017-10-25,GC=F,1275.4000244140625,1275.4000244140625,1269.9000244140625,1269.9000244140625,105
2017-10-26,GC=F,1266.300048828125,1273.5,1264.699951171875,1273.5,39
2017-10-27,GC=F,1268.5,1268.5,1267.0999755859375,1268.4000244140625,567
2017-10-30,GC=F,1274.0999755859375,1274.0999755859375,1267.9000244140625,1270.0,222
2017-10-31,GC=F,1267.0,1274.5999755859375,1266.0999755859375,1273.0999755859375,235
2017-11-01,GC=F,1274.0999755859375,1274.800048828125,1270.300048828125,1272.199951171875,78
2017-11-02,GC=F,1274.9000244140625,1274.9000244140625,1274.9000244140625,1274.9000244140625,70
2017-11-03,GC=F,1266.5,1267.9000244140625,1265.300048828125,1265.300048828125,75
2017-11-06,GC=F,1279.4000244140625,1280.5,1269.0,1269.0,128
2017-11-07,GC=F,1273.699951171875,1276.800048828125,1270.4000244140625,1276.800048828125,11
2017-11-08,GC=F,1281.5999755859375,1284.9000244140625,1274.699951171875,1275.9000244140625,15
2017-11-09,GC=F,1285.5999755859375,1286.9000244140625,1279.699951171875,1279.699951171875,18
2017-11-10,GC=F,1272.4000244140625,1283.5,1272.4000244140625,1283.5,10
2017-11-13,GC=F,1277.300048828125,1277.300048828125,1277.0,1277.300048828125,3
2017-11-14,GC=F,1281.5,1281.5,1276.9000244140625,1276.9000244140625,4
2017-11-15,GC=F,1276.5,1284.699951171875,1275.9000244140625,1281.4000244140625,13
2017-11-16,GC=F,1277.4000244140625,1277.5,1277.4000244140625,1277.5,43
2017-11-17,GC=F,1295.800048828125,1295.800048828125,1288.300048828125,1288.300048828125,1
2017-11-20,GC=F,1274.5999755859375,1275.9000244140625,1274.5999755859375,1274.5999755859375,1
2017-11-21,GC=F,1281.0999755859375,1281.0999755859375,1281.0999755859375,1281.0999755859375,4
2017-11-22,GC=F,1291.5999755859375,1291.5999755859375,1282.9000244140625,1284.699951171875,4
2017-11-24,GC=F,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,0
2017-11-27,GC=F,1293.800048828125,1293.800048828125,1293.800048828125,1293.800048828125,1
2017-11-28,GC=F,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,275442
2017-11-29,GC=F,1282.0999755859375,1296.199951171875,1281.0999755859375,1293.4000244140625,47244
2017-11-30,GC=F,1273.199951171875,1284.5,1269.699951171875,1283.0999755859375,3049
2017-12-01,GC=F,1278.800048828125,1288.5999755859375,1271.0,1274.0999755859375,823
2017-12-04,GC=F,1274.300048828125,1276.0999755859375,1270.300048828125,1272.5,850
2017-12-05,GC=F,1261.5999755859375,1275.800048828125,1260.0,1275.4000244140625,1499
2017-12-06,GC=F,1262.800048828125,1267.800048828125,1261.5999755859375,1264.9000244140625,373
2017-12-07,GC=F,1249.800048828125,1262.4000244140625,1243.9000244140625,1262.300048828125,358
2017-12-08,GC=F,1245.199951171875,1249.300048828125,1241.5,1246.300048828125,157
2017-12-11,GC=F,1243.699951171875,1249.199951171875,1239.9000244140625,1248.4000244140625,146
2017-12-12,GC=F,1238.5,1244.4000244140625,1236.5,1241.300048828125,692
2017-12-13,GC=F,1245.4000244140625,1254.5,1239.800048828125,1241.9000244140625,349
2017-12-14,GC=F,1253.800048828125,1257.699951171875,1250.300048828125,1252.9000244140625,139
2017-12-15,GC=F,1254.300048828125,1260.300048828125,1253.0999755859375,1253.0999755859375,578
2017-12-18,GC=F,1262.199951171875,1262.4000244140625,1255.699951171875,1256.199951171875,45
2017-12-19,GC=F,1260.699951171875,1264.300048828125,1259.5,1261.0999755859375,329
2017-12-20,GC=F,1266.0999755859375,1266.5999755859375,1261.300048828125,1261.300048828125,63
2017-12-21,GC=F,1267.300048828125,1267.4000244140625,1264.300048828125,1266.4000244140625,226
2017-12-22,GC=F,1275.4000244140625,1276.300048828125,1266.300048828125,1266.300048828125,119
2017-12-26,GC=F,1284.0999755859375,1284.0999755859375,1281.800048828125,1282.4000244140625,84
2017-12-27,GC=F,1287.0,1287.0,1284.0,1284.0,456
2017-12-28,GC=F,1294.0999755859375,1294.0999755859375,1288.199951171875,1288.199951171875,245
2017-12-29,GC=F,1306.300048828125,1306.300048828125,1294.0,1294.199951171875,65
2018-01-02,GC=F,1313.699951171875,1317.5999755859375,1302.300048828125,1302.300048828125,68
2018-01-03,GC=F,1316.199951171875,1320.0999755859375,1312.0999755859375,1320.0,42
2018-01-04,GC=F,1319.4000244140625,1322.0,1319.4000244140625,1319.4000244140625,2
2018-01-05,GC=F,1320.300048828125,1320.300048828125,1320.300048828125,1320.300048828125,1
2018-01-08,GC=F,1318.5999755859375,1319.9000244140625,1314.5999755859375,1319.9000244140625,41
2018-01-09,GC=F,1311.699951171875,1311.699951171875,1309.5999755859375,1309.5999755859375,16
2018-01-10,GC=F,1317.4000244140625,1320.699951171875,1315.300048828125,1320.300048828125,70
2018-01-11,GC=F,1320.5999755859375,1320.5999755859375,1316.300048828125,1317.0999755859375,9
2018-01-12,GC=F,1333.4000244140625,1338.199951171875,1327.800048828125,1327.800048828125,14
2018-01-16,GC=F,1335.4000244140625,1335.4000244140625,1331.0,1331.0999755859375,13
2018-01-17,GC=F,1338.0,1338.0,1326.800048828125,1334.4000244140625,27
2018-01-18,GC=F,1326.0,1328.9000244140625,1326.0,1328.9000244140625,211
2018-01-19,GC=F,1331.9000244140625,1333.0,1330.0999755859375,1330.0999755859375,50
2018-01-22,GC=F,1330.9000244140625,1330.9000244140625,1328.4000244140625,1328.4000244140625,162
2018-01-23,GC=F,1335.699951171875,1335.9000244140625,1335.699951171875,1335.800048828125,47
2018-01-24,GC=F,1355.9000244140625,1357.199951171875,1355.9000244140625,1355.9000244140625,18
2018-01-25,GC=F,1362.4000244140625,1362.4000244140625,1346.699951171875,1356.300048828125,4
2018-01-26,GC=F,1351.5999755859375,1352.0,1350.9000244140625,1351.5999755859375,280546
2018-01-30,GC=F,1335.4000244140625,1347.800048828125,1332.800048828125,1338.699951171875,52100
2018-01-31,GC=F,1339.0,1346.9000244140625,1331.800048828125,1337.5,4881
2018-02-01,GC=F,1344.300048828125,1350.5999755859375,1336.800048828125,1343.800048828125,1680
2018-02-02,GC=F,1333.699951171875,1352.0999755859375,1327.699951171875,1348.5,2841
2018-02-05,GC=F,1333.0,1340.199951171875,1329.0,1331.0999755859375,641
2018-02-06,GC=F,1326.0999755859375,1343.699951171875,1319.5,1338.199951171875,529
2018-02-07,GC=F,1311.5999755859375,1331.0999755859375,1310.5,1325.4000244140625,491
2018-02-08,GC=F,1316.9000244140625,1321.0999755859375,1307.0,1317.0999755859375,459
2018-02-09,GC=F,1313.0999755859375,1322.0,1311.9000244140625,1320.9000244140625,451
2018-02-12,GC=F,1324.199951171875,1325.5,1318.0,1323.800048828125,140
2018-02-13,GC=F,1328.0999755859375,1329.5999755859375,1323.4000244140625,1324.5,71
2018-02-14,GC=F,1355.5,1355.5,1324.0,1332.800048828125,400
2018-02-15,GC=F,1352.0999755859375,1355.9000244140625,1349.699951171875,1352.0,111
2018-02-16,GC=F,1353.199951171875,1361.4000244140625,1344.9000244140625,1354.0,110
2018-02-20,GC=F,1328.800048828125,1350.199951171875,1328.5,1348.4000244140625,283
2018-02-21,GC=F,1330.0,1331.5,1324.4000244140625,1326.800048828125,119
2018-02-22,GC=F,1330.5999755859375,1331.4000244140625,1322.0,1322.0,70
2018-02-23,GC=F,1328.199951171875,1332.0999755859375,1327.699951171875,1328.0,427
2018-02-26,GC=F,1330.699951171875,1340.5,1330.699951171875,1335.0,652
2018-02-27,GC=F,1315.5,1332.5999755859375,1312.699951171875,1331.699951171875,710
2018-02-28,GC=F,1315.5,1321.0,1315.4000244140625,1315.4000244140625,58
2018-03-01,GC=F,1302.9000244140625,1318.0999755859375,1301.800048828125,1310.4000244140625,43
2018-03-02,GC=F,1321.0999755859375,1323.199951171875,1314.300048828125,1314.300048828125,155
2018-03-05,GC=F,1318.0999755859375,1325.9000244140625,1318.0999755859375,1323.5,18
2018-03-06,GC=F,1333.5999755859375,1333.5999755859375,1321.4000244140625,1321.5999755859375,18
2018-03-07,GC=F,1326.0,1338.0999755859375,1326.0,1338.0999755859375,27
2018-03-08,GC=F,1319.9000244140625,1326.800048828125,1319.300048828125,1324.800048828125,62
2018-03-09,GC=F,1322.4000244140625,1322.4000244140625,1313.0,1316.800048828125,88
2018-03-12,GC=F,1319.4000244140625,1319.4000244140625,1319.4000244140625,1319.4000244140625,0
2018-03-13,GC=F,1325.9000244140625,1325.9000244140625,1325.300048828125,1325.9000244140625,13
2018-03-14,GC=F,1324.4000244140625,1324.4000244140625,1322.199951171875,1322.199951171875,19
2018-03-15,GC=F,1316.800048828125,1316.800048828125,1316.800048828125,1316.800048828125,0
2018-03-16,GC=F,1311.300048828125,1311.300048828125,1310.0999755859375,1310.0999755859375,34
2018-03-19,GC=F,1316.800048828125,1316.9000244140625,1307.300048828125,1309.4000244140625,6
2018-03-20,GC=F,1311.0999755859375,1311.0999755859375,1311.0999755859375,1311.0999755859375,4
2018-03-21,GC=F,1320.699951171875,1328.800048828125,1312.4000244140625,1312.4000244140625,34
2018-03-22,GC=F,1326.5999755859375,1326.5999755859375,1326.5999755859375,1326.5999755859375,0
2018-03-23,GC=F,1349.300048828125,1349.300048828125,1343.199951171875,1343.199951171875,8
2018-03-26,GC=F,1354.4000244140625,1354.4000244140625,1345.0999755859375,1348.5,10
2018-03-27,GC=F,1341.300048828125,1341.300048828125,1341.0,1341.0,290889
2018-03-28,GC=F,1324.199951171875,1346.4000244140625,1322.4000244140625,1345.0,59284
2018-03-29,GC=F,1322.800048828125,1327.0999755859375,1321.699951171875,1324.0,5585
2018-04-02,GC=F,1342.0999755859375,1344.199951171875,1324.699951171875,1327.0,649
2018-04-03,GC=F,1332.800048828125,1341.5,1328.5,1340.4000244140625,702
2018-04-04,GC=F,1335.800048828125,1347.300048828125,1331.5999755859375,1331.800048828125,718
2018-04-05,GC=F,1324.300048828125,1333.699951171875,1322.5999755859375,1333.5,258
2018-04-06,GC=F,1331.9000244140625,1333.0,1319.0,1326.5,348
2018-04-09,GC=F,1336.300048828125,1337.5,1327.0,1333.0,290
2018-04-10,GC=F,1342.0,1342.0,1333.0,1335.199951171875,105
2018-04-11,GC=F,1356.5,1365.4000244140625,1340.0999755859375,1340.0999755859375,118
2018-04-12,GC=F,1338.4000244140625,1351.5,1334.5999755859375,1351.199951171875,34
2018-04-13,GC=F,1344.800048828125,1346.0,1335.9000244140625,1335.9000244140625,67
2018-04-16,GC=F,1347.5,1348.800048828125,1341.0,1341.0,60
2018-04-17,GC=F,1347.199951171875,1348.0999755859375,1339.0,1348.0,409
2018-04-18,GC=F,1351.199951171875,1354.199951171875,1343.5,1343.5,45
2018-04-19,GC=F,1346.800048828125,1355.199951171875,1341.5999755859375,1348.5999755859375,387
2018-04-20,GC=F,1336.699951171875,1343.4000244140625,1335.300048828125,1342.5,310
2018-04-23,GC=F,1322.5,1334.4000244140625,1322.5,1334.0,68
2018-04-24,GC=F,1331.4000244140625,1331.699951171875,1326.199951171875,1326.4000244140625,28
2018-04-25,GC=F,1321.199951171875,1325.0,1320.0,1324.0,278
2018-04-26,GC=F,1316.300048828125,1316.300048828125,1315.699951171875,1315.699951171875,569
2018-04-27,GC=F,1320.300048828125,1321.699951171875,1312.800048828125,1315.300048828125,622
2018-04-30,GC=F,1316.199951171875,1316.199951171875,1309.5999755859375,1309.5999755859375,49
2018-05-01,GC=F,1303.800048828125,1313.800048828125,1303.4000244140625,1313.199951171875,28
2018-05-02,GC=F,1302.5999755859375,1309.300048828125,1302.5999755859375,1309.0,23
2018-05-03,GC=F,1310.699951171875,1310.699951171875,1310.699951171875,1310.699951171875,4
2018-05-04,GC=F,1312.699951171875,1312.699951171875,1312.699951171875,1312.699951171875,0
2018-05-07,GC=F,1312.199951171875,1312.5,1310.199951171875,1310.5999755859375,4
2018-05-08,GC=F,1312.0,1312.0,1308.5,1310.0999755859375,337
2018-05-09,GC=F,1311.300048828125,1311.300048828125,1311.300048828125,1311.300048828125,70
2018-05-10,GC=F,1320.800048828125,1320.800048828125,1312.199951171875,1312.199951171875,8
2018-05-11,GC=F,1319.0,1319.0,1319.0,1319.0,3
2018-05-14,GC=F,1316.5,1319.9000244140625,1316.5,1319.9000244140625,4
2018-05-15,GC=F,1288.9000244140625,1304.699951171875,1288.9000244140625,1304.5999755859375,8
2018-05-16,GC=F,1290.199951171875,1294.0,1285.4000244140625,1290.9000244140625,26
2018-05-17,GC=F,1288.199951171875,1291.300048828125,1288.199951171875,1291.300048828125,2
2018-05-18,GC=F,1290.199951171875,1290.199951171875,1285.199951171875,1285.199951171875,2
2018-05-21,GC=F,1290.199951171875,1292.0999755859375,1287.4000244140625,1287.4000244140625,52
2018-05-22,GC=F,1291.699951171875,1291.699951171875,1291.699951171875,1291.699951171875,50
2018-05-23,GC=F,1289.300048828125,1289.300048828125,1289.300048828125,1289.300048828125,10
2018-05-24,GC=F,1303.699951171875,1303.699951171875,1303.699951171875,1303.699951171875,0
2018-05-25,GC=F,1303.300048828125,1303.300048828125,1303.300048828125,1303.300048828125,1
2018-05-29,GC=F,1298.699951171875,1298.699951171875,1298.699951171875,1298.699951171875,386334
2018-05-30,GC=F,1301.5,1303.699951171875,1295.199951171875,1298.0,50845
2018-05-31,GC=F,1300.0999755859375,1306.800048828125,1296.5999755859375,1301.0,4082
2018-06-01,GC=F,1294.800048828125,1299.5,1288.9000244140625,1298.5999755859375,663
2018-06-04,GC=F,1293.0999755859375,1297.0999755859375,1290.0,1293.9000244140625,144
